hash,FD,CS,gamma_5_x,gamma_10_x,gamma_20,gamma_30,gamma_50,gamma_10_sp,gamma_5_sp
64f7d1b74dab4a3d7a3d034c48eeb8bbc9f75f9f2b5866584149bbfa16d34a9d,-1,-1,292864,722944,749568,736768,738304,6184960,1114624
8742f124a4f2b7b303aab68b91f16214dca51809fa3858ad47326319433be325,-1,-1,264640,431040,750016,726464,750016,4881344,1115072
183404e0bfe232a495bc6857e849e8a0d96ef8262d57ec45a72787010d456dea,-1,-1,293587,752851,739027,713939,752851,5817555,1072851
6a6a93bf9a5d98e6ee8ccb723090b32dada6da83279e19110ac516611649b15b,-1,-1,293312,698304,747968,721344,721856,6184896,1115072
5c8cda44a8d841468d6355a7deb81a17160ab6ea981f2a2b1f24608f6ee84661,-1,-1,292864,693248,475136,697856,456704,5553152,923136
4068b18579178a11344925349eaf70a734a1a8d3176f8539169291d1df997261,-1,-1,270336,765952,765952,684032,581632,5779456,1089536
537bd2471ea896d97cf0d2fc6ad4616dd8616a4f72a6f2b4f75fa5838778d21c,-1,-1,292864,617984,694784,667136,740352,6144000,1114624
c3d974995c957dc88a6ab31002f7d884c9ece2bc685edd1fb9ad161d059e1940,-1,-1,303104,765952,765952,765952,733184,6205440,1089536
d591d1de8194de6860c47e3b5546d71bf5067ec0c3bf1a836f96dab1dd5655c6,-1,-1,252416,615424,346112,714752,704512,6004736,1114624
bea76333a4b4e23113e37e954a13aad2e0944c88c4abf134e5b41b83838d58d0,-1,-1,292864,752128,747520,752128,752128,5990912,1114624
8df9c2718fea0cdf00489fd62c5d8fed40be411914a37f6a99b73a66e934fbb7,-1,-1,-1,-1,650240,-1,-1,-1,-1
962c6c21e5b26302382b2ca11d36c3db12cbd5b0ff5e2f771bf151ae8bfe454d,-1,4096,-1,709632,689664,-1,-1,-1,-1
38876b232a6c68b9453d15f02fbb0747dcf40ea0d5c437176b2f797c41c7f1e4,-1,-1,187840,746432,703936,678336,750016,1362880,923584
3e117688c524116e082647d88bf312c75680645bbfe4816d988ace69e8f874bd,-1,-1,291328,-1,-1,-1,-1,6171136,1114624
dedbf37e935a027cf84592d27218dff246c980563973ed8d5e3e78f0fc5f2c8b,-1,-1,187840,724928,703936,425408,750016,6183872,923584
131afbb89cd70ec2501d4a9ce3fd6b830d84abfd168fe74c772ff673506e81ce,-1,-1,266240,728576,718848,657408,750080,6133248,1040896
e04feb43f0d2d8091532ab78aaffe8b657229d11d7ab8bef862aec5d2fb799a2,-1,4096,276480,749568,737792,730112,749568,6184960,1114624
44b20e52107f62f88a2e0eb4d978bca23e2d32741134117d70acc9bb064323c6,-1,-1,247232,617408,728512,745920,746432,5821888,879552
5e272010fb209720a70d9fc76aa5db49204dc6a54acfa5913031813334ebfcca,-1,-1,257536,727040,591872,739328,704512,5799424,922624
41a2d2a27461d30048d6953c16bf5f193a21fda05947c9e440a3eed63f5a77c4,-1,-1,253952,753664,675840,765952,692224,5824512,1044480
d36043a6dde6802143fd5892d1f4722487339701275417e0ec02dad181dc6ec8,-1,-1,252416,562688,744960,704000,738304,6185472,866816
74cc2764672964cba2f33ddc717b1eb83f9ae8767c4fc03eeff20431753ecf99,-1,-1,293312,595904,750016,720832,721856,6185408,923584
fac0deb9bd1e8aec01ef425799d4fac53398ab8619923620837b4670cfd153b4,-1,-1,-1,741376,765952,765952,765952,6205440,1003520
4a71018286c1b8e95518d25c0c2a92a98df9c97e7c3f0f17e8cac2a1a540d2c6,-1,-1,246784,306688,744448,628224,738816,6184960,1114624
7be770544d35749b63996a43aca62a687e4b351ce7b1efe63719156c809405dc,-1,-1,187392,731648,732672,703488,749568,6184960,1097216
2c02e1f88762e3c19871e4092bee7e4f0b149e3a4454158d6caac5e34ca081e1,-1,-1,290048,577792,708864,750848,743168,6142720,906496
de25d6f22405f4d0d0a3ae166c8d82e638be897a0c404878adeb93811c6367a7,-1,-1,292864,734208,424960,733696,749568,6184960,1039872
36fe59027d83e08cf5b5c0b9ac0a18ca4c70366d55f586a5ed45d3a9a5582783,-1,-1,166912,709632,547840,340992,745472,4729344,850944
c81eda2219fc73819ce68dc01822d29a8ba2e3314edbe91e91e2d141141d9c21,-1,-1,-1,-1,734208,-1,-1,-1,1042432
d70b38ad0d1984e037a26f256be67f51da3e1593c2004c18df58f3b3d1014a73,-1,-1,262144,577536,741376,753664,704512,6201344,1024000
ff0df54dbbede8ba0af2a62344832a6226d48ab8910359a1d4bd7cd7efd7beff,-1,-1,290816,754688,717312,745472,753664,6114816,1117184
e5a8554cd596859e7a7fb2503ea821b8b73cff7d1ced3d727585b9676c1a0c67,-1,-1,294400,477184,753664,648704,753664,5913088,1116160
09a246cdda60154a85eb91bdca7f3373666435f9be81d325b54c1a53a412f2df,-1,-1,303104,425984,749568,671744,761856,6066176,937984
5e347b50d7a9fdff3712204303c629ec073298747b4d83b43623a2a7b25d2dbd,-1,-1,192512,765952,765952,765952,741376,5849088,966656
e828cac29081414116a6d5c804999bb212e3e3f497bcd557374a3bb792f0b334,-1,-1,236032,744960,587776,739328,749568,-1,-1
2e381fc32ea8d3252510d6538d7106982f0ee1990a44d90f2513eb19705ce312,-1,-1,193024,562688,671232,734208,732672,6184960,1114624
9353ab287593035c01eeb6786a2633c0203421a6117e985384848a0c7f50c0e2,-1,-1,287744,741888,725504,642560,722944,5988352,888832
9e29bb17eb3ce7c82be987577e823382bf353d853ab0032fdbc116488f961475,-1,-1,-1,-1,-1,-1,-1,-1,-1
9589ae1932f7b3ff045cdc6f41e9f36df9957f77ba1b8087a648593bc46eeb21,-1,-1,187392,721408,720896,691712,749568,5996544,1114112
d6e1ba8f484e04732496333420d6a2dc99a366af5fad4f60f17128eadf0891e1,-1,-1,292864,710144,722432,750592,710656,6185984,974336
6026babee3e2eb9baa3d7b60a4ac91c715bf071a2eb8f6fc776e1d7a242e4a54,-1,-1,287744,744960,750592,727040,732672,6150656,1112576
de114a4ff1cf54f9ce37008890a64ca6d1b665f8799a0eaecd5f83803caa953d,-1,-1,292864,729600,721408,719360,694784,5715456,1114624
3c959a75dff5aebf59ae1adbe4c790e58c2b28225f37c061a50a615f77826f79,-1,-1,292864,719872,742912,708608,716288,4994048,1070080
0eaa541833301473566b508b3e15b5fa848ca65d0caf0e40e66c39c950bb8e60,-1,-1,-1,721408,724480,716288,741888,6187520,1114624
82bf6a9df9780c6d105e9bca388b9c8aa745e8a173086bf8c8a35204a669cd89,-1,-1,287365,749701,749701,746117,749701,6185093,1093253
dce97dff24b1450e1b2038c4cf2713d17ed3de1f3bb4ff702efd2756ff8bd5bd,-1,-1,265216,749568,749568,749568,749568,6184960,1114624
bc12a537bf8b33383ff1d77f9d411ad07ebfa63fe26987c222dd151d5a21d15f,-1,-1,287744,704512,702464,724480,750592,5327360,923136
30eec4432cb824b121443e07f781db439ea3334a49751d9bad4dd7d620a26e75,-1,-1,-1,-1,-1,-1,-1,-1,-1
c54268ba62391180179ae2035d324fcbb4cba40b8303bdd16c6b05ae7d3a9c22,-1,-1,-1,-1,-1,-1,-1,-1,-1
9713b0c9c3d65eed11bb393a547c6b07e4858832de825e6a0d3781606daddc9b,-1,-1,151552,765952,679936,716800,700416,5173248,1126400
d2323d8262423908f2c21ce1e6ff50372417b72e740cb74d43fe274cb92c6e59,128,4096,288256,650240,751104,661504,679424,4319744,1117184
fa283dc14704eb79b3df81ac2024b212446d8c782f0e406248be152845b0aed8,-1,-1,193024,714240,674816,745472,720384,3961856,950272
3b2324098c7a1626e1ca8c8c3d9fc1710705c4feb8fb0b5c8410e2b7e9ffae97,-1,-1,-1,-1,749568,749568,749568,-1,-1
5a07bc239b3628a3848d1eceb7edcdc273d6108b54c1e1de9f62fff725b491fc,-1,-1,303104,757760,704512,741376,749568,4968448,1126400
2f88edc8b943e0b3e9f7a8e44491713e28bfd1ddda991037b3ccd40f423dc826,-1,-1,295424,728064,751616,725504,754688,5898752,1117184
640f4418c87b5d2c7efcd41a051e9d054053cb719d01bb09c2c8430c8cbcb1f7,-1,-1,-1,-1,-1,-1,-1,-1,-1
57e38d7d06ec8bbe6ca6622ca67d39083fb97e00e21b2d2f69d1face624e758b,-1,-1,260096,687104,634368,720384,743424,1112576,1070592
47ed4a3cad50ae2d78fc488cc8d16b045fa3e85fd29948f82db8395913c74c2b,-1,-1,299008,409600,737280,757760,344064,6098944,999424
524f05e72b3a9937a309cedfbc500bba3a485efc992046da661d3709c7d1f0f4,-1,-1,-1,752128,734720,752128,721408,3748352,1094144
a0cc2d8fb7d0d5b60cae8eddb8ee21608eaa746f9dc44fea6402aba80f8c710d,-1,-1,200704,765952,655360,634880,761856,6201344,1126400
fef452450063630edd85c54bc7a534fd143307299b0382dbedbc7d6b1a1f4414,-1,-1,266240,720896,753664,-1,765952,6205440,1126400
e4d685034444f14e6ed8ddb86e652f38efb624cfa939dd0e7400cfb23d3761e2,-1,-1,210368,735680,425408,703936,750016,6063040,851904
8af06f3f9e2f2d5a77acf2565235401a9ac2afc454ea3e7663f77ca65519e6bc,-1,-1,292864,-1,-1,667648,-1,6064640,1114624
b812a65a090702142f3eedf52d633babbc7301ad186700a750c6bcbeceaf0b1d,-1,-1,252864,750016,746432,750016,733120,6113216,1115072
1b42b9b80482c16a57f1eaba384c084dad070d0d1d1397cfe3a6d31ced53f886,-1,-1,194048,748032,737280,732160,710656,6184960,1114624
fbb04edeac7f05597684c5209cfe0d7fa371950c5aec92a3bcbb5dd617b4b5cd,-1,-1,292864,714752,724480,749568,743936,6184960,1114624
95b4e6185635b6fcc5d0060dcdf6767fc80f32c6e4e4f48e66d994e0fa5059c9,-1,-1,299008,765952,741376,745472,741376,6086656,1126400
0f8d582570d7b3a3ebe365b4416b8f6010e11ceb1dfdab9a3c32e661b7a4cf0e,-1,-1,200704,765952,765952,741376,765952,6205440,933888
8a6ddd9769da60b277676a971c6927e0ab61fd798171186479aa26ffff458c95,-1,-1,204800,679936,765952,602112,765952,6205440,1126400
4b702ff1103d3eaaeaac675bc58c7458bd993e9518e0a4620a5d41a668f5585d,-1,-1,303104,765952,765952,765952,765952,5832704,1052672
29e359a876325c8fbb735f709f91ae9b02361f462386b008f71255ff99e10eca,-1,-1,265216,707584,707584,744448,749568,6164480,1041408
1c3c1e6fbebe38a46282bec768628c0aab7ebbb7d9893d3a5ac600cb3567bae8,-1,-1,293312,472512,721344,739264,750016,4540864,1115072
5f6be3bff5d4fa9b1cc5fe7365745229374b00939b92d0f3f5294cb4f54c17d8,-1,-1,293312,746432,717760,745408,750016,4858304,1115072
b8b0aceb498b5f56ab42a815277ceb25ef99f23fcbc312505bea7aac424fc16f,-1,-1,-1,-1,-1,-1,-1,-1,-1
aea805e9e7c207007ee9f4e81923434bf6155310d81d7569bd5fe49e0f178b1c,-1,-1,248320,609280,644608,690176,753664,5894656,1116160
3e4f65c627c95cfa637d0f7993f1a8b4a60b10f73c8fa45f0e577e7e0c938014,-1,-1,-1,750080,-1,741376,-1,6047232,1114624
304bb701c310d60dfd51d63f2d21141397442875f963020775b51fa426d1e11c,-1,-1,275968,661504,706560,750080,704000,6185472,1042944
66e90681e6dcdba208e359fc05f1fde3cdbb3bf2219a4235d70d33aec8f9301c,-1,-1,-1,727552,750080,-1,-1,6145024,1114624
0e4d63ff5796c801ef361192804e239952bf09eb6f7f21c6042b572ade9bd217,-1,-1,262144,749568,761856,729088,761856,5718016,933888
7ad78b4db6a0b45cc150f1f041fd5090a17465d231b8c105c5cbf886231182bb,-1,-1,289792,708096,750080,726528,744960,6185472,1114624
21ae5316f319fa8f7f0c7f2f3a030de614907ae59477269606a4e17575bb7919,-1,-1,-1,-1,-1,-1,-1,-1,-1
0f92b45582d3360f349e0fc4eadf983f3d5e412dbca9fabaa50b6f0455947771,-1,-1,248320,748544,720384,499712,678912,5910016,1116160
55ad2df8ed69ed1bb3f99fef34d16ffe2623f8f0b332c17278d4e216a85d6c98,-1,-1,294912,750592,754688,749568,632832,6159360,1116160
d545197daf52f29ebb2cdd80c830e04d10a4d9058bd8bb516b850d176c5f702a,-1,-1,292864,573440,749568,683008,740864,5406720,1008640
52257117b3d7a177ea7403f8854265f3f0234a2f3a5d3c52b505d2612fb2f585,-1,-1,303104,716800,724992,765952,671744,6205440,1126400
839c6c8e2d547da2345d9b2290e98b4cd36c026ba808d46535caa28dc3918c40,-1,-1,187392,728576,703488,697344,424960,3412480,1075200
0b173b8e56ef90e5dc7cb9a5ac5d9aaa17998d3fcd139feb62636c1756e8c8c4,-1,-1,-1,753152,748544,745984,753152,6084096,1115648
5f5e16642e21130b64b3d16babda8dc8a40cd6a81580992ad0df7a109ce289e3,-1,-1,293312,718784,750016,746944,750016,6151616,996288
a8ff6b5417c8eb5fa93aa9790e68e8f434055263b01e92b163da7f90c7d56181,-1,-1,293308,746428,429500,745916,745404,5893052,1115068
8087b0f293a689f1136934e011b617da0132de74f762740eeb414e572294bf60,-1,-1,293312,704960,724928,425408,726464,5982656,1115072
7de864e6b0bda347c6c217f3dad3873d3e1dcb2cf309622bfaefc49eda00ad0f,-1,-1,292864,682496,651264,749568,724480,6184960,1113088
d6ca10c246b98591645181b9e9fadd9bba88caf7fa30dc3f87c1704a761d8d0e,-1,-1,292864,663040,737792,739840,723456,6171136,851456
ab47e2228f341d8707bbd8a78530d0b96fe0b9419480449563bcff7e0ee14f93,-1,-1,193998,723406,753102,731086,734670,6174158,1115598
ae5f0b29407f87bc8c97a09633e1d00f1f9a6863510fcf12f879eadbc27f00a5,-1,-1,292864,688640,750592,745984,731648,5700096,994304
1ace6f372ca976e993083a268693c6edfdf5e0b34879d7d901dc2c2e2d23d7aa,-1,4096,292864,620544,652800,739840,750592,6080000,1081856
08a02f8b9305c96061518d35b5f9a917897a9cc61acfd1f0192b6d3545a80e01,-1,-1,-1,742533,-1,730245,-1,6185093,1114757
6849e74fd25e99cab84082897fff5af0081ee0e2da703e5aa9ea753f44e9869e,-1,-1,193024,730112,518144,749568,726528,4395008,1114624
a5050f6fca70b60859ff2566517e1168947f4b758ef0df9aa641badfd5a488a8,-1,-1,278016,698368,736256,726016,751104,6174208,910336
ba2bf79b364bbb08456b228df66a172fd68ab6085221edc0910beb1f0ffec382,-1,-1,262144,761856,684032,733184,507904,6057984,1126400
3990a31e03e397054c32290976ca733f52ebb619083e12cd6cf0edc3a2e936da,-1,-1,193024,669184,690688,690688,731136,1409536,1114624
9786eb1c5b3d7a56477b38392fe80a2eb28c0b4864337166ba3194e2d80d895a,-1,-1,292864,608768,750080,750080,747520,6115328,1113088
f71d5c78b7c868af0e7b70b1b6fa311e2c36e212b8665590cce15e2a0d923e80,-1,4096,292864,716800,744448,717824,572928,6184960,1114624
05ddf7b2b93726ff70930b604c192353b8197a8f138ca983fcb03ad71b150614,-1,4096,295424,754688,735744,747008,643584,4128768,1117184
d5a3fcdd643729c11c1f31466c46128ea4cbf6045bc2fac7560d09ee82e1336b,-1,-1,303104,765952,765952,749568,737280,6205440,-1
9dc4b2d04640b729cfc7b89c7f48ae1196e807128076c011f894d248054558b2,256,-1,290816,335872,729088,765952,765952,6205440,937984
c3dd904e07c9f7c76086df543827e230d55a157ba2d91d4a8165a57ad0e1e8d0,-1,-1,-1,752128,712192,752128,736768,6088704,1114624
54eace7bd720e516af96f2bbf91bfa2786f28760e35c460ee594d5b6761a19ff,-1,-1,292864,742400,616960,750592,709120,6102528,971264
52c7bca308fddf7bc9dc9b547fcf64aef19ba78afc20cedff18969de1374f88d,-1,-1,303104,700416,684032,749568,684032,6205440,1114112
1b0bb55bcf016ce7571e08c6e9ef3bc3935ec6f3b42615bd0f29413045d6b91e,-1,-1,303104,667648,737280,651264,757760,6160384,1060864
b8f1ae9c6eb8622125b0298f35b9fb7d68c21f2df85a63be02a7d97dd478fb53,-1,-1,293312,618432,680896,717760,750016,3484096,1115072
ee369b4331dfaafccb41171b08b53f22d4c91e1e0f7ab6d77731dff96aa0a010,-1,-1,293312,718272,744896,728512,736192,6063552,1115072
97493729fca3d18669ae3aef1fe42e02b71241f01e361d48fd6d6fb3c87e87ca,-1,-1,257024,714752,622592,717824,658944,5912064,1114112
d94ebb3678c1440e82cc507c2a020bdf3e320b6db45dd073255bf4505ebb8bfa,-1,-1,-1,-1,-1,-1,-1,-1,-1
e462622eee5944b33083d5118db5ccd8cf2617c74d0d3fada5f72b0f16bd70c0,-1,-1,287694,713678,753102,713678,736206,6188494,1115598
8b2095f09a95a67572befd35a95695bff3284c7180500db366241dae833ce259,-1,-1,258048,393216,729088,643072,761856,4263936,1060864
5e35c9e554890454f1ed6779d36ca0d86f7ae0222383e7f9085c99500e4f8b0d,-1,-1,303104,729088,667648,765952,733184,6172672,1126400
c7f84fed5258c14ee1abf4a7452ffc6634d30b80c31aaa6937880dd0a42e335e,-1,-1,203200,750016,431040,648640,684480,6185408,1115072
dce4f274cb49326b28143be5605afb048589e6cdafa29db725990afd234b3833,-1,-1,-1,744960,746496,749568,748032,3299840,1054720
ca7015b484f5160aca4c7ebc72b758ea4882c4759f80282aae8f4192bef351ea,-1,-1,303104,720896,765952,749568,716800,6111232,1126400
182cf5b6ab40b8081100e5ede9d06b588a12ef25b89c2d01530ff5b88bb8d576,-1,-1,292864,745472,704512,728064,716800,6014464,1114624
ecfa02e467b60d7d271c0fa18310da0f19731e73e75e7020e4be0801ff917347,-1,-1,258048,757760,765952,761856,741376,5910528,1044480
25a1549a3cd65e284afc65ecabb23df02c716c9f0f808d810ba8cd6db68404f8,208,4096,-1,-1,-1,-1,-1,-1,-1
4f678518b38b0b4dba55d7bd2da6c15e165755684bf79436292b4f64ab6cb32f,-1,-1,303104,688128,745472,675840,700416,5570560,1126400
a20cd44a9e5ebb21b1f91d1f7e52109ac7949fe64f8f6087dda43832ed9b06c9,-1,-1,200704,765952,626688,749568,741376,6123520,1126400
9b1c54b9e38291b2cdbc9b0ca9477a2d8175a6d062002c566a1530bfe189423c,-1,-1,294400,622080,626688,499712,746496,5480960,1075200
0b3b00e74c292db853d9e8104bc40f7077d130543732643734cc4b680cd00c05,-1,-1,292864,546304,749568,656384,739328,6184960,1036288
26639e2726da7d34b78807fab7851830c354bd941e2ed25339b0ce4b91213360,-1,-1,303104,765952,749568,761856,581632,6205440,1126400
26a86730ebcafa6749caceede08e4d0a6858f0ef3b3e3f842ad020e0668450fa,-1,-1,294912,696320,733184,753664,749568,3932160,1126400
84a499b3f4861d303a0c0a1c390161a7c878d67f4cbac26d14315930272242eb,184,4096,245760,180224,462848,716800,0,-1,-1
208331219e50216a22cb95d5fe09a74de62f1e54eeb916906e938877c7b01c49,-1,4096,-1,719872,721408,-1,-1,-1,-1
ed2a3c4f4d2be789b24e6892df4079eca408b340c193062e01d5045c9c728213,-1,-1,303104,745472,745472,761856,716800,6139904,1126400
26031d4503e367a2a618a8c25502d8cc8b2d59b9ce842359fa3cf9c21572c9c3,-1,-1,254464,643584,674816,652288,740864,5907456,924672
dd85efaf91f29ca86c910b01ef6118be6b6b89c8adbe494ad5010f731b76b285,-1,-1,292864,694272,723968,749568,749568,6106624,1114624
a72a7236d7165401296f7d3537f9c21c59eacea65ca310667df9b0502682a175,-1,-1,193024,683520,743936,749568,712192,4811264,1110528
5e6c431f99f7b35c745750a8fa801e0b15ee542e456d638315a8358463fcffb6,-1,-1,-1,749568,-1,749568,749568,6184960,1063936
cb73ac0b427f9705c3154422f83b057fb35df1bf94ee70b234907da64e111e48,-1,-1,299008,753664,720896,745472,667648,4849664,1126400
5fec07f363126ee5397687adc53f2742d5295899664084e748c7c13d82c5cc1b,-1,-1,253952,765952,765952,741376,765952,5857280,1085440
b1e39d76f0398b796b5d6bc234f0a17d8e2f5959da679e022a145360ad777f5b,-1,-1,-1,747653,707717,-1,705669,6185093,1114757
1255fc7179c9850422a6591b5cacbfbe655189b95d93c538f6104a76c2b7e654,-1,-1,142272,694720,745920,700864,750016,6185408,1115072
6c45c21a497be71dc8bbfb08bceff512e4599aaa78b2bf3a297436dcd49730dc,-1,-1,255488,719872,616960,709632,722432,6097920,1073664
8bf6db730ec93aab071879a17c18a67308e9de5f5bcaecc00595aa271a06d751,-1,-1,-1,-1,-1,-1,-1,-1,-1
a2534b18c943bf97653c41765ef9308885a41974759d643cc64892babc26dd17,-1,-1,292864,715264,732672,749568,727040,5679104,-1
7405384980cf2d8be88343a4dbd3b3801932cceeafc05de650e27c4d14112c46,-1,-1,270336,757760,741376,749568,761856,6205440,1126400
78e588e049b0f387e3e583f5e60c6c9b1bf06fac4f16ce5ee731bfdf8cead59d,-1,-1,292864,727552,697856,749568,748032,5194752,1114624
f0972189513a364fec7bd92b75abd5bf11eaa7253a1ed3db6155f3c6a61e6513,-1,-1,274432,729088,757760,671744,765952,5992448,1011712
a62b0440fa17b7c04ce6543e69b4e27046de1950faf73a6806819b683f2a8672,-1,-1,151552,581632,733184,737280,708608,4218880,1126400
bb32f9cef9faa48aa867ff7da9b51378a4a5771d0c44ba0f213db292e8930434,-1,-1,152576,750592,710656,706048,-1,-1,193536
46fd75152c57d5dd81954d6eda8024948ac7b54508b179464e2652547a65d9eb,-1,-1,-1,-1,-1,-1,-1,-1,-1
f427291a4a834347a81eda153484945b82f598f1cd9756a035db07dac07cebfc,-1,-1,184320,753664,741376,724992,761856,6180864,1126400
9c612df902a30254ed47460ec6dbcb15e548e3a53fbe626e9fbbedf942220208,-1,-1,-1,589824,-1,729088,344064,3641344,1122304
19e3b7e9c5b3977964fef6f316499927afc75dd6ad658f84b52387332695353d,-1,4096,279040,722432,744960,747008,744448,-1,-1
2f8145331b8e37b6bdba5a610d34a15114ab5a179aa44da79b3aa4ce94bb9c1c,-1,-1,303104,733184,765952,761856,761856,3313664,1126400
14bb779dba2f308772d790527d75f21945aae81b553d12bffd8d48757a468f75,-1,4096,160256,734208,710144,708096,663040,6185984,934912
eab83e60f0276b57ae96ff509396523d37e928d958b7113933b17d3c227055af,-1,-1,187392,609280,698880,604160,738304,6086144,1114624
66f91d3779c903ab10920ccfe7c20488a0aa71a8b40099cf2c34bc575262738d,-1,-1,303104,512000,716800,684032,741376,4497408,970752
4e9512d88eea499a5ffadd2de3f3e8aae9ecaf66f5dd7a4bc79ad89c27878d38,-1,-1,-1,-1,752128,592896,-1,5766144,1114624
82c3d319031059150dca8cb24d95184fe5927beb900cee05b0ac9f82e1a77fd1,-1,-1,151552,733184,757760,729088,655360,6205440,1126400
c38e5946549c96996fb0339c0c9de05a0d19170ea4f760182ee623c16012dcd0,-1,-1,194560,658944,720384,751616,713216,6000640,1093120
9e2c22e37c8ee0ea4f0968bd4cb400986a2b9b7eb31f188b4bacc34dd76862eb,-1,-1,292864,749568,735744,695808,732160,4515840,926208
6bae35a12a40c453b92d2ad7dac79a5ef6786ea36899782b5f14666a935576ca,-1,-1,293838,753102,753102,753102,738766,6188494,1115598
0a6a948bd563624c3fe11f99e72ca1458787badd7bb6b08283a1cb8fd948e7e2,-1,-1,278528,746496,713216,732160,722432,5916160,1094144
29cd3f4ea98db97d1f6bcffda322acfc3006ab70c4e98f4a11be33fefb837d91,-1,-1,-1,752128,752128,721920,712704,4594176,1114624
f948f76737e4ea87ae22c6917b4705cf57bc4336da1e2b9deb791e8b73b42b3b,-1,-1,287232,743424,512000,719360,693760,5890560,922624
71455396fd27399f9c754b8afb7d8fab66ab09234f6e2eefd9db16b451e80523,-1,-1,303104,765952,618496,761856,684032,5967872,884736
5655b1147d82d55b46cbd24270538bd49459de8cc9a64a4b257ae235df7479e3,-1,-1,299008,741376,667648,765952,765952,5959680,1122304
13bc630773c6bc36d72c15ea9df961133675e5a404bc60adafde016b05b49728,-1,-1,293312,744896,745408,722368,700864,4865984,1115072
705b6547d28daff3effc82adfa01eb95fbb7712975b608c39e8d8d747a402985,-1,-1,-1,765952,765952,765952,765952,3612672,1077248
e0f62caa5db360bd8bcdaa0a815fa770c762c9b7e341b854a777cc85fad2b9e0,-1,-1,137664,747456,745408,750016,745920,3450816,1115072
e70d827ab935942d1594a97102a5a063269b3005da861d986203cc0fc74a412c,-1,-1,292864,730624,729600,705536,489984,6184960,1114112
b0600bff413992b5e7850a82728bd400a4399da09a95b50068ca6ceca9ec84a9,-1,-1,294400,749056,750080,742400,724992,6187520,923136
8f51da154edbb4d30a0499fcc6de5451fd6326ee2b99a4b96f8cb3cc3ddc9246,-1,-1,287232,747008,740352,725504,723968,1337344,923136
e6c1936a44a72340baac8fc44bef739236e3ed7eb93186b573a2dd8c32265c26,-1,-1,293312,750016,695744,750016,717248,6185408,1115072
f592ea2a2e5be2461c4fd7816e06f16a94704bbf99d9283d352089b9c9e9b4bf,-1,-1,159744,487424,512000,741376,765952,6094848,1126400
130e02afef19e6f2f5c33d0b6556a835845740960ada038a030498ed7e237486,-1,-1,303104,630784,757760,729088,757760,6012928,1126400
13b54d206194d334acaf5d4af85028e825d3513470a843bd2d387e46365adb0c,-1,-1,292864,717824,728576,730624,732160,6113280,1114624
8fed354a0bab3df14c8d09595944e04c5291b944817c8c98e056ed640fa7ab68,-1,-1,-1,-1,-1,-1,-1,4091904,1126400
8a10388c7a89c2969b2991552bde472616f561e1ef054190c8f2407ddb545d3b,-1,-1,292864,722432,710656,722944,660992,5883392,1114624
cdf5c5389f34b7e18dbac23e4e58232ea53cb92596470f16ce5098d58955a4e4,-1,-1,-1,-1,-1,-1,-1,6206850,1127810
7dda92e76c560c424f6bc45cf85d515a1a8486921cfe60252554e013db01d4f6,-1,-1,-1,-1,-1,750080,721408,5981696,1042432
dbdea08e7b970d395236b8e0aada6fc07fb23e6181485d86f65da1e73ab2ba2e,224,4096,5632,7168,1536,4608,1536,3072,1536
ab07618e1aee73366aedf56a214522e879b30c0ed1c3579e0113204ebc8e33e8,-1,-1,292864,675328,665088,733184,749568,6052864,1114624
40341d4e7a07f90c1553e2b2ee2e954fcae26294e7a4a27ed504ee63ab1d6d08,-1,-1,266240,732672,736256,672256,728064,6104064,1114624
b93bbb88e555911d94cdfa80aa325cf5df845d2338a9fdf0542601f0df341b1d,-1,-1,204800,720896,761856,434176,696320,6205440,1019904
3142f48e773b766e53dcbff513ac0bf0b6344af12f0e96fe7bbe3e37186e88ca,-1,-1,303104,712704,729088,737280,753664,6205440,937984
c77b4fbcc18d274f99ef4ea6883591f9e69bfef58477c45513b0278db510830b,-1,-1,252416,639488,722944,729600,749568,5986304,1114624
489b68f7d2c6abdb1f99df577fb45307e55026d750e2cdce43e606954aa67c02,128,-1,-1,-1,-1,-1,-1,-1,-1
